300	760.65703	148.85066	343.08594	0.16205	0.30836	0.4704	0.4745	0.39273	17.13832	75.4	32.42	16.21	701
300	780.41124	131.88183	343.04155	0.14346	0.30408	0.44754	0.44991	0.37832	17.21788	75.9	32.39	16.19	700
300	796.76165	148.07773	399.38079	0.15601	0.33284	0.48885	0.49061	0.40727	17.08564	75.8	32.23	16.11	699
300	737.3961	128.81513	314.5703	0.14763	0.29853	0.44615	0.44774	0.3755	16.5938	73.9	32.38	16.19	693
300	696.53132	124.61189	368.04012	0.1508	0.34501	0.49581	0.49747	0.41428	13.94848	66.6	32.09	16.04	653
300	674.55201	125.17224	323.51767	0.15588	0.32259	0.47847	0.48066	0.39946	12.90056	66.4	31.51	15.75	616
300	603.08188	128.74593	311.54049	0.17531	0.34041	0.51571	0.51655	0.42199	13.427	67.7	31.67	15.84	627
300	701.48827	132.58988	341.4135	0.15847	0.32415	0.48262	0.48633	0.40324	16.48304	75.4	31.85	15.92	687
300	770.63947	131.7783	347.11637	0.14433	0.30836	0.45269	0.45658	0.38326	15.75056	70.6	32.17	16.09	694
300	815.80794	126.22727	377.63363	0.13246	0.31445	0.44691	0.45042	0.38181	17.24136	76.4	32.26	16.13	699
300	875.09982	172.41913	386.20808	0.16359	0.30488	0.46847	0.47079	0.38963	15.85136	71.5	32.08	16.04	691
300	852.83038	129.30739	371.69343	0.13072	0.30259	0.43331	0.4352	0.37006	17.25152	77.1	32.09	16.05	697
300	825.04259	159.38283	387.56497	0.16137	0.31902	0.48039	0.48152	0.39865	17.15012	76.9	32.06	16.03	696
300	770.93635	132.6078	367.3992	0.14594	0.32208	0.46801	0.46952	0.39341	15.048	68.6	32.02	16.01	685
300	750.85283	163.91816	365.20258	0.17748	0.32467	0.50215	0.50642	0.41338	15.6552	72.1	31.87	15.93	682
300	673.53397	126.81958	328.69475	0.15616	0.32514	0.4813	0.48642	0.40345	12.6	61.1	31.84	15.92	647
300	597.84423	113.18696	314.93813	0.15846	0.34387	0.50233	0.50422	0.41729	15.09652	69.5	32.17	16.08	675
490	3873.69112	687.47559	1604.55067	0.15074	0.29296	0.4437	0.44362	0.37174	14.93858	67	32.1	16.05	695
490	3107.44574	563.63437	1222.79582	0.15361	0.282	0.43561	0.43592	0.36503	15.84486	70.4	32.32	16.16	697
490	2750.30654	479.71043	1097.43298	0.14853	0.28466	0.43318	0.43373	0.36445	15.52544	69.8	32.02	16.01	694
490	2875.24121	536.30605	1096.65778	0.15697	0.27568	0.43265	0.43331	0.36222	13.91728	63.1	31.85	15.93	692
490	2924.88047	527.07355	1157.1367	0.15249	0.28288	0.43537	0.43616	0.36541	13.51806	62.9	31.7	15.85	678
490	2931.84353	528.19454	1201.44881	0.1524	0.29057	0.44298	0.44333	0.37105	15.78528	71.4	32.09	16.05	689
490	3072.88145	559.29985	1219.40334	0.15404	0.28409	0.43813	0.43808	0.36662	16.10136	71.7	32.43	16.21	692
490	2956.87035	545.76526	1231.09284	0.15568	0.29374	0.44943	0.44978	0.37536	16.33164	73.1	32.27	16.13	693
490	2850.44861	545.68854	1144.56831	0.16057	0.28653	0.4471	0.44718	0.37225	16.15416	72.6	32.14	16.07	692
490	2644.66279	481.54407	1102.21936	0.15377	0.2938	0.44757	0.4482	0.37455	16.55668	73.4	32.56	16.28	692
490	4237.86276	724.5224	1968.68038	0.14594	0.31724	0.46318	0.4632	0.38857	2.56904	23.5	30.73	15.37	356
490	3604.96305	621.89213	1612.56819	0.14712	0.30992	0.45704	0.4562	0.38265	13.34928	61.5	31.72	15.86	685
490	3281.67314	583.34332	1519.36172	0.15101	0.31697	0.46798	0.46739	0.39052	14.26596	64.9	31.9	15.95	689
490	3174.9651	523.48662	1447.71276	0.14178	0.31416	0.45594	0.45472	0.38304	14.82456	67.5	31.85	15.93	690
490	3269.37247	571.61538	1481.471	0.14873	0.31264	0.46138	0.46065	0.38574	15.47664	70.6	31.74	15.87	691
490	3542.04909	610.58684	1580.3853	0.14703	0.30907	0.45611	0.45556	0.38217	15.52428	70.5	31.9	15.95	690
490	4046.09431	691.15468	1815.76093	0.14574	0.30956	0.4553	0.45566	0.38256	15.47904	70.3	31.93	15.96	690
490	4533.78766	791.32909	2000.30599	0.14862	0.3064	0.45502	0.45474	0.38109	15.50742	69.9	32.12	16.06	691
490	4724.87756	792.50271	2012.81538	0.14361	0.29879	0.44241	0.44238	0.37254	15.62984	71	31.85	15.93	691
490	4537.82616	765.24006	1919.30421	0.14431	0.29722	0.44153	0.44154	0.3717	12.95214	60.7	31.6	15.8	675
490	4670.46844	783.85612	2038.73699	0.14358	0.30373	0.4473	0.44758	0.37669	16.45692	73.2	32.41	16.21	694
490	4692.47488	788.79686	1960.38335	0.14391	0.29456	0.43847	0.43858	0.36943	16.32936	72.1	32.57	16.28	695
490	4480.60456	787.38758	1970.28558	0.14934	0.30535	0.45469	0.45489	0.38098	16.09268	71.9	32.24	16.12	694
490	4159.28216	697.95628	1840.16625	0.14363	0.30654	0.45018	0.45042	0.37897	15.76278	70.3	32.43	16.21	692
